commentary_id,version_id,advisor_sid,from_month_id,to_month_id,headline,narrative_text,bullets_json,status,blocked_reason,data_source
v4|SMPL003|202605|202606,v4,SMPL003,202605,202606,"▼ ($32,103)  (39.9%)","Revenue declined significantly from May to June 2026, falling from $80,515 to $48,412, a decrease of ($32,103) or (39.9%). This sharp contraction was primarily driven by the absence of one-time Structured Products revenue that had contributed substantially in the prior month. Partially offsetting this decline were new activity in Alternative Investments due to quarterly billing timing, the addition of a new Unified Managed Account, and a modest benefit from increased billable days, though these gains were tempered by expanded discounting in the Unified Managed Account portfolio.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products one-time revenue fell by ($45.6k) as no transactions closed in June compared to three transactions generating $45.6k in May."", ""title"": ""Structured Products ($45.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments revenue increased by $8.6k, reflecting the monthly impact of quarterly billing that fell in June but not in May."", ""title"": ""Alternative Investments $8.6k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A new Unified Managed Account contributed $5.2k in revenue during the month."", ""title"": ""Unified Managed Account $5.2k""}, {""cause_id"": ""DISCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|DISCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account discounting expanded from zero to two accounts, reducing revenue by ($1.8k)."", ""title"": ""Unified Managed Account ($1.8k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue benefited by $1.0k from one additional billable day in June relative to May."", ""title"": ""Unified Managed Account $1.0k""}]",PUBLISHED,,DERIVED
v5|SMPL001|202604|202605,v5,SMPL001,202604,202605,"▲ $21,363  48.8%","Revenue grew $21,363, or 48.8%, from $43,820 in April 2026 to $65,182 in May 2026. This expansion was driven primarily by a substantial one-time contribution from Structured Products, which more than offset headwinds across Alternative Investments, Unified Managed Account, and Equities.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products generated $36.6k in one-time revenue in May, compared to none in April, representing 3 transactions."", ""title"": ""Structured Products $36.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments declined ($7.0k) due to quarterly billing timing, with no revenue recognized in May versus $7.0k in April."", ""title"": ""Alternative Investments ($7.0k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue fell ($6.4k) following the loss of one account that had contributed $6.4k in April."", ""title"": ""Unified Managed Account ($6.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account was further pressured by ($0.8k) due to one fewer billable day in May (21 days) compared to April (22 days)."", ""title"": ""Unified Managed Account ($0.8k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Equities revenue declined ($0.4k) as transaction volume decreased from 8 to 5 transactions month-over-month."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
v5|SMPL001|202605|202606,v5,SMPL001,202605,202606,"▼ ($23,455)  (36.0%)","Revenue declined substantially from May to June 2026, falling from $65,182 to $41,727, a decrease of ($23,455) or (36.0%). The primary driver was a significant one-time event in Structured Products that did not recur in June, largely offset by positive contributions from timing-driven billing in Alternative Investments, a newly opened Unified Managed Account, additional billable days in Unified Managed Account, and higher transaction volume in Equities.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue fell ($36.6k) due to the absence of one-time transactions that had generated three sales in May."", ""title"": ""Structured Products ($36.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments contributed $7.0k in June from quarterly billing that fell in this month only."", ""title"": ""Alternative Investments $7.0k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A new Unified Managed Account opened in June, generating $4.5k in credited revenue."", ""title"": ""Unified Managed Account $4.5k""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue grew $0.8k as the result of one additional billable day in June compared to May."", ""title"": ""Unified Managed Account $0.8k""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Equities volume increased $0.7k, driven by six additional transactions in June relative to May."", ""title"": ""Equities $0.7k""}]",PUBLISHED,,DERIVED
v5|SMPL002|202604|202605,v5,SMPL002,202604,202605,"▲ $24,265  49.9%","Revenue increased $24,265, or 49.9%, from $48,621 in April 2026 to $72,886 in May 2026. This growth was driven primarily by a one-time contribution in Structured Products that more than offset declines across multiple product lines, including a timing-related decrease in Alternative Investments, an account loss in Unified Managed Account, a reduction in billable days, and lower trading volume in Equities.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products generated $41.1k in one-time revenue during May (3 transactions), compared to none in April."", ""title"": ""Structured Products $41.1k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments declined by ($7.8k) due to quarterly billing timing, with revenue recognized in April but not in May."", ""title"": ""Alternative Investments ($7.8k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A Unified Managed Account was lost, resulting in a ($7.1k) revenue reduction that contributed in April but not May."", ""title"": ""Unified Managed Account ($7.1k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue decreased by ($0.9k) due to one fewer billable day in May (21 days) compared to April (22 days)."", ""title"": ""Unified Managed Account ($0.9k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Equities revenue fell by ($0.4k) as transaction count declined from 10 to 7 in the month."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
v5|SMPL002|202605|202606,v5,SMPL002,202605,202606,"▼ ($25,356)  (34.8%)","Revenue declined ($25,356) or (34.8%) from May to June 2026, falling from $72,886 to $47,530. The primary driver was a one-time event in Structured Products that did not recur, largely offset by modest gains across Alternative Investments (from quarterly billing timing), new account activity in Unified Managed Account, and incremental increases from higher fee rates and additional billable days.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue contracted by ($41.1k) as a one-time transaction recorded in May did not repeat in June."", ""title"": ""Structured Products ($41.1k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments contributed $7.8k due to quarterly billing that fell within June rather than May."", ""title"": ""Alternative Investments $7.8k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A new Unified Managed Account added $4.8k in revenue from one new account onboarded during the month."", ""title"": ""Unified Managed Account $4.8k""}, {""cause_id"": ""FEE_RATE"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|FEE_RATE|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account fee rates increased from 82.0 to 88.0 basis points, contributing $1.4k in additional revenue."", ""title"": ""Unified Managed Account $1.4k""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""One additional billable day in June (22 days versus 21 days in May) added $0.9k to Unified Managed Account revenue."", ""title"": ""Unified Managed Account $0.9k""}]",PUBLISHED,,DERIVED
v5|SMPL003|202604|202605,v5,SMPL003,202604,202605,"▲ $19,750  32.5%","Revenue increased $19,750, or 32.5%, from $60,765 in April 2026 to $80,515 in May 2026. Growth was driven primarily by a substantial one-time contribution from Structured Products, which was partially offset by timing-related declines in Alternative Investments, the loss of a key account spanning Unified Managed Account and Annuities, and a minor reduction from fewer billable days in Unified Managed Account.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products generated $45.6k in new one-time revenue across 3 transactions in May, compared to none in April."", ""title"": ""Structured Products $45.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments declined ($8.6k) due to quarterly billing that occurred in April but not in May."", ""title"": ""Alternative Investments ($8.6k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue decreased ($7.8k) following the loss of account SMPLACCT-3104."", ""title"": ""Unified Managed Account ($7.8k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|annuities|LOST_ACCOUNT|1"", ""group_id"": ""annuities"", ""text"": ""Annuities revenue decreased ($7.4k) due to the same account loss."", ""title"": ""Annuities ($7.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue was reduced by ($1.0k) as a result of one fewer billable day in May compared to April."", ""title"": ""Unified Managed Account ($1.0k)""}]",PUBLISHED,,DERIVED
v5|SMPL003|202605|202606,v5,SMPL003,202605,202606,"▼ ($32,103)  (39.9%)","Revenue declined (39.9%) from $80,515 in May 2026 to $48,412 in June 2026, a decrease of ($32,103). The primary driver was a significant one-time revenue item in Structured Products that did not recur, which was partially offset by timing-related revenue recognition in Alternative Investments, new account activity in Unified Managed Account, and a small benefit from additional billable days, though these gains were partially negated by expanded discounting.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue fell ($45.6k) due to the absence of one-time business that contributed $45,600 in May (3 transactions) but did not occur in June."", ""title"": ""Structured Products ($45.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments revenue increased $8.6k from quarterly billing that fell within the June period only."", ""title"": ""Alternative Investments $8.6k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue grew $5.2k from one new account (SMPLACCT-3109) that began contributing in June."", ""title"": ""Unified Managed Account $5.2k""}, {""cause_id"": ""DISCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|DISCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue decreased ($1.8k) as discounting expanded from zero rows in May to 2 discount rows in June."", ""title"": ""Unified Managed Account ($1.8k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue benefited $1.0k from one additional billable day in June (22 days versus 21 days in May)."", ""title"": ""Unified Managed Account $1.0k""}]",PUBLISHED,,DERIVED
v6|SMPL001|202604|202605,v6,SMPL001,202604,202605,"▲ $21,363  48.8%","Revenue increased $21,363, or 48.8%, from $43,820 in April 2026 to $65,182 in May 2026. This substantial growth was driven primarily by a one-time event in Structured Products that more than offset declines across Alternative Investments, Unified Managed Account, and Equities.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue jumped $36.6k due to three one-time transactions in May, which had no equivalent activity in April."", ""title"": ""Structured Products $36.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments declined ($7.0k) as quarterly billing that occurred in April did not repeat in May."", ""title"": ""Alternative Investments ($7.0k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue fell ($6.4k) following the loss of one account that had contributed $6,420 in April."", ""title"": ""Unified Managed Account ($6.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue decreased ($0.8k) due to one fewer billable day in May compared to April."", ""title"": ""Unified Managed Account ($0.8k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Equities revenue decreased ($0.4k) as transaction volume declined from 8 to 5 transactions month-over-month."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
v6|SMPL001|202605|202606,v6,SMPL001,202605,202606,"▼ ($29,745)  (45.6%)","Revenue declined (45.6%) from $65,182 in May 2026 to $35,437 in June 2026, a decrease of ($29,745). The decline was driven primarily by a one-time event in Structured Products that did not recur, which was partially offset by new account activity and timing-related gains in Alternative Investments and Unified Managed Account.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue fell ($36.6k) due to the absence of one-time transactions that contributed $36,600 in May."", ""title"": ""Structured Products ($36.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments added $7.0k as quarterly billing aligned with June."", ""title"": ""Alternative Investments $7.0k""}, {""cause_id"": ""ELIGIBILITY"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue declined ($6.3k) as $6,290 in previously credited revenue moved to a non-credited reason code."", ""title"": ""Unified Managed Account ($6.3k)""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""A new Unified Managed Account contributed $4.5k in June revenue."", ""title"": ""Unified Managed Account $4.5k""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account benefited $0.8k from one additional billable day in June compared to May."", ""title"": ""Unified Managed Account $0.8k""}]",PUBLISHED,,DERIVED
v6|SMPL002|202604|202605,v6,SMPL002,202604,202605,"▲ $24,265  49.9%","Revenue increased $24,265, or 49.9%, from $48,621 in April 2026 to $72,886 in May 2026. A substantial one-time event in Structured Products drove growth, though this was partially offset by timing shifts in Alternative Investments, the loss of a Unified Managed Account client, and modest headwinds from reduced billable days and lower Equities transaction volume.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue grew $41.1k due to one-time activity, with 3 transactions recorded in May versus none in April."", ""title"": ""Structured Products $41.1k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments revenue declined ($7.8k) as quarterly billing that occurred in April did not recur in May."", ""title"": ""Alternative Investments ($7.8k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue decreased ($7.1k) following the loss of one client account that had contributed $7,120 in the prior month."", ""title"": ""Unified Managed Account ($7.1k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue declined ($0.9k) due to one fewer billable day in May (21 days) compared to April (22 days)."", ""title"": ""Unified Managed Account ($0.9k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Equities revenue decreased ($0.4k) as transaction volume fell from 10 to 7 transactions month-over-month."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
v6|SMPL002|202605|202606,v6,SMPL002,202605,202606,"▼ ($25,356)  (34.8%)","Revenue declined (34.8%) from May to June 2026, falling from $72,886 to $47,530, a decrease of ($25,356). This sharp contraction was primarily driven by the absence of one-time revenue in Structured Products, which more than offset modest gains across Alternative Investments, Unified Managed Account new business, fee rate expansion, and calendar effects.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products one-time revenue fell ($41.1k) as May included three transactions totaling $41,100 that did not recur in June."", ""title"": ""Structured Products ($41.1k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments contributed $7.8k, driven by quarterly billing that fell in June rather than May."", ""title"": ""Alternative Investments $7.8k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""One new Unified Managed Account added $4.8k in June revenue."", ""title"": ""Unified Managed Account $4.8k""}, {""cause_id"": ""FEE_RATE"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|FEE_RATE|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account fee rates increased from 82.0 basis points to 88.0 basis points, generating an incremental $1.4k."", ""title"": ""Unified Managed Account $1.4k""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""One additional billable day in June added $0.9k to Unified Managed Account revenue."", ""title"": ""Unified Managed Account $0.9k""}]",PUBLISHED,,DERIVED
v6|SMPL003|202604|202605,v6,SMPL003,202604,202605,"▲ $19,750  32.5%","Revenue grew $19,750, or 32.5%, from $60,765 in April 2026 to $80,515 in May 2026. This increase was primarily driven by a substantial one-time contribution from Structured Products, which more than offset headwinds from timing shifts in Alternative Investments billing, the loss of a key account affecting both Unified Managed Account and Annuities revenue, and a minor reduction in billable days for Unified Managed Account.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products generated $45.6k in one-time revenue in May (3 transactions), up from zero in April, representing the largest driver of monthly growth."", ""title"": ""Structured Products $45.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments revenue declined ($8.6k) due to a timing shift in the quarterly billing cycle, which fell in April rather than May."", ""title"": ""Alternative Investments ($8.6k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A lost Unified Managed Account (SMPLACCT-3104) reduced revenue by ($7.8k) month-over-month."", ""title"": ""Unified Managed Account ($7.8k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|annuities|LOST_ACCOUNT|1"", ""group_id"": ""annuities"", ""text"": ""The same account loss resulted in ($7.4k) revenue decline in Annuities."", ""title"": ""Annuities ($7.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue was reduced by ($1.0k) due to one fewer billable day in May compared to April (21 vs. 22 days)."", ""title"": ""Unified Managed Account ($1.0k)""}]",PUBLISHED,,DERIVED
v6|SMPL003|202605|202606,v6,SMPL003,202605,202606,"▼ ($32,103)  (39.9%)","Revenue declined significantly from May to June 2026, falling ($32,103) or (39.9%) to $48,412. The primary driver was a substantial one-time transaction in Structured Products that did not recur, largely offset by positive contributions from quarterly billing timing in Alternative Investments, a new Unified Managed Account, and an additional billable day, though these gains were partially diminished by expanded discounting.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue fell ($45.6k) due to the absence of one-time transactions that contributed three transactions in May."", ""title"": ""Structured Products ($45.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments generated $8.6k in incremental revenue from quarterly billing that occurred in June only."", ""title"": ""Alternative Investments $8.6k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A new Unified Managed Account added $5.2k in revenue during its first month."", ""title"": ""Unified Managed Account $5.2k""}, {""cause_id"": ""DISCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|DISCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Discounting on Unified Managed Account expanded by ($1.8k) with two discounted accounts in June versus none in May."", ""title"": ""Unified Managed Account ($1.8k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue increased $1.0k due to an additional billable day in June compared to May."", ""title"": ""Unified Managed Account $1.0k""}]",PUBLISHED,,DERIVED
