commentary_id,version_id,advisor_sid,from_month_id,to_month_id,headline,narrative_text,bullets_json,status,blocked_reason,data_source
v10|SMPL003|202605|202606,v10,SMPL003,202605,202606,"▼ ($32,103)  (39.4%)","Revenue declined sharply by ($32,103), or (39.4%), from $81,415 in May to $49,312 in June 2026. The primary driver was a substantial one-time decline in Structured Products, largely offset by modest gains in Alternative Investments timing, new account activity in Unified Managed Account, and a minor benefit from billable days, though these gains were partially reduced by increased discounting.","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""Structured Products revenue fell ($45.6k) as one-time transactions that contributed $45,600 in May did not recur in June."", ""title"": ""Structured Products ($45.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Alternative Investments added $8.6k due to quarterly billing that fell in June rather than May."", ""title"": ""Alternative Investments $8.6k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""A new Unified Managed Account generated $5.2k in June revenue."", ""title"": ""Unified Managed Account $5.2k""}, {""cause_id"": ""DISCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|DISCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account discounting increased by ($1.8k) as the number of discounted rows grew from 0 to 2."", ""title"": ""Unified Managed Account ($1.8k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Unified Managed Account revenue benefited by $1.1k from an increase in billable days, from 21 to 22."", ""title"": ""Unified Managed Account $1.1k""}]",PUBLISHED,,DERIVED
v11|SMPL001|202604|202605,v11,SMPL001,202604,202605,"▲ $21,363  48.8%","Credited revenue moved up $21,363 (48.8%) from April 2026 to May 2026. Structured Products contributed $36.6k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($7.0k) (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($6.4k) (this is the first period in the loaded data, so account-level attribution is unavailable for this transition — a prior period would be needed to tell account openings and closures apart).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $36.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($7.0k)""}, {""cause_id"": ""BASELINE_LIMITED"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BASELINE_LIMITED|1"", ""group_id"": ""unified_managed_account"", ""text"": ""This is the first period in the loaded data, so account-level attribution is unavailable for this transition \u2014 a prior period would be needed to tell account openings and closures apart."", ""title"": ""Unified Managed Account ($6.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($0.8k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Transaction volume changed at broadly similar rates."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
v11|SMPL001|202605|202606,v11,SMPL001,202605,202606,"▼ ($29,745)  (45.6%)","Credited revenue moved down ($29,745) (45.6%) from May 2026 to June 2026. Structured Products contributed ($36.6k) (one-time items in one month did not repeat in the other). Alternative Investments contributed $7.0k (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($6.3k) (revenue moved between credited and non-credited reason codes month over month).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products ($36.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments $7.0k""}, {""cause_id"": ""ELIGIBILITY"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Revenue moved between credited and non-credited reason codes month over month."", ""title"": ""Unified Managed Account ($6.3k)""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts contributed this month that did not contribute last month."", ""title"": ""Unified Managed Account $4.5k""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account $0.8k""}]",PUBLISHED,,DERIVED
v11|SMPL002|202604|202605,v11,SMPL002,202604,202605,"▲ $24,265  49.9%","Credited revenue moved up $24,265 (49.9%) from April 2026 to May 2026. Structured Products contributed $41.1k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($7.8k) (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($7.1k) (this is the first period in the loaded data, so account-level attribution is unavailable for this transition — a prior period would be needed to tell account openings and closures apart).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $41.1k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($7.8k)""}, {""cause_id"": ""BASELINE_LIMITED"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|BASELINE_LIMITED|1"", ""group_id"": ""unified_managed_account"", ""text"": ""This is the first period in the loaded data, so account-level attribution is unavailable for this transition \u2014 a prior period would be needed to tell account openings and closures apart."", ""title"": ""Unified Managed Account ($7.1k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($0.9k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Transaction volume changed at broadly similar rates."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
v11|SMPL002|202605|202606,v11,SMPL002,202605,202606,"▼ ($25,356)  (34.8%)","Credited revenue moved down ($25,356) (34.8%) from May 2026 to June 2026. Structured Products contributed ($41.1k) (one-time items in one month did not repeat in the other). Alternative Investments contributed $7.8k (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed $4.8k (accounts contributed this month that did not contribute last month).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products ($41.1k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments $7.8k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts contributed this month that did not contribute last month."", ""title"": ""Unified Managed Account $4.8k""}, {""cause_id"": ""FEE_RATE"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|FEE_RATE|2"", ""group_id"": ""unified_managed_account"", ""text"": ""The effective fee rate on the recurring base moved between the months."", ""title"": ""Unified Managed Account $1.4k""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account $0.9k""}]",PUBLISHED,,DERIVED
v11|SMPL003|202604|202605,v11,SMPL003,202604,202605,"▲ $20,150  32.9%","Credited revenue moved up $20,150 (32.9%) from April 2026 to May 2026. Structured Products contributed $45.6k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($8.6k) (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($7.8k) (this is the first period in the loaded data, so account-level attribution is unavailable for this transition — a prior period would be needed to tell account openings and closures apart).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $45.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($8.6k)""}, {""cause_id"": ""BASELINE_LIMITED"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|BASELINE_LIMITED|1"", ""group_id"": ""unified_managed_account"", ""text"": ""This is the first period in the loaded data, so account-level attribution is unavailable for this transition \u2014 a prior period would be needed to tell account openings and closures apart."", ""title"": ""Unified Managed Account ($7.8k)""}, {""cause_id"": ""BASELINE_LIMITED"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|annuities|BASELINE_LIMITED|1"", ""group_id"": ""annuities"", ""text"": ""This is the first period in the loaded data, so account-level attribution is unavailable for this transition \u2014 a prior period would be needed to tell account openings and closures apart."", ""title"": ""Annuities ($7.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($1.0k)""}]",PUBLISHED,,DERIVED
v11|SMPL003|202605|202606,v11,SMPL003,202605,202606,"▼ ($32,103)  (39.4%)","Credited revenue moved down ($32,103) (39.4%) from May 2026 to June 2026. Structured Products contributed ($45.6k) (one-time items in one month did not repeat in the other). Alternative Investments contributed $8.6k (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed $5.2k (accounts contributed this month that did not contribute last month).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products ($45.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments $8.6k""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts contributed this month that did not contribute last month."", ""title"": ""Unified Managed Account $5.2k""}, {""cause_id"": ""DISCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|DISCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Discounting changed between the months."", ""title"": ""Unified Managed Account ($1.8k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|3"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account $1.1k""}]",PUBLISHED,,DERIVED
v12|SMPL001|202604|202605,v12,SMPL001,202604,202605,"▲ $27,491  62.7%","Credited revenue moved up $27,491 (62.7%) from April 2026 to May 2026. Structured Products contributed $36.6k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($7.0k) (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($1.1k) (the months have a different number of billable days).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $36.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($7.0k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|1"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($1.1k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Transaction volume changed at broadly similar rates."", ""title"": ""Equities ($0.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|jpmcap|BILLABLE_DAYS|1"", ""group_id"": ""jpmcap"", ""text"": ""The months have a different number of billable days."", ""title"": ""JPMCAP ($0.2k)""}]",PUBLISHED,,DERIVED
v12|SMPL001|202605|202606,v12,SMPL001,202605,202606,"▼ ($35,873)  (50.3%)","Credited revenue moved down ($35,873) (50.3%) from May 2026 to June 2026. Structured Products contributed ($36.6k) (one-time items in one month did not repeat in the other). Alternative Investments contributed $7.0k (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($6.3k) (revenue moved between credited and non-credited reason codes month over month).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products ($36.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments $7.0k""}, {""cause_id"": ""ELIGIBILITY"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Revenue moved between credited and non-credited reason codes month over month."", ""title"": ""Unified Managed Account ($6.3k)""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|LOST_ACCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts that contributed last month did not contribute this month."", ""title"": ""Unified Managed Account ($6.1k)""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts contributed this month that did not contribute last month."", ""title"": ""Unified Managed Account $4.5k""}]",PUBLISHED,,DERIVED
v12|SMPL002|202604|202605,v12,SMPL002,202604,202605,"▲ $31,061  63.9%","Credited revenue moved up $31,061 (63.9%) from April 2026 to May 2026. Structured Products contributed $41.1k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($7.8k) (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($1.3k) (the months have a different number of billable days).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $41.1k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($7.8k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|1"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($1.3k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Transaction volume changed at broadly similar rates."", ""title"": ""Equities ($0.4k)""}, {""cause_id"": ""CLAWBACK"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202604|202605|mutual_fund_trails|CLAWBACK|1"", ""group_id"": ""mutual_fund_trails"", ""text"": ""Reversal (negative) amounts changed between the months."", ""title"": ""Mutual Fund Trails ($0.2k)""}]",PUBLISHED,,DERIVED
v12|SMPL002|202605|202606,v12,SMPL002,202605,202606,"▼ ($32,152)  (40.4%)","Credited revenue moved down ($32,152) (40.4%) from May 2026 to June 2026. Structured Products contributed ($41.1k) (one-time items in one month did not repeat in the other). Alternative Investments contributed $7.8k (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($6.8k) (accounts that contributed last month did not contribute this month).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products ($41.1k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments $7.8k""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts that contributed last month did not contribute this month."", ""title"": ""Unified Managed Account ($6.8k)""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts contributed this month that did not contribute last month."", ""title"": ""Unified Managed Account $4.8k""}, {""cause_id"": ""FEE_RATE"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL002|202605|202606|unified_managed_account|FEE_RATE|3"", ""group_id"": ""unified_managed_account"", ""text"": ""The effective fee rate on the recurring base moved between the months."", ""title"": ""Unified Managed Account $1.4k""}]",PUBLISHED,,DERIVED
v12|SMPL003|202604|202605,v12,SMPL003,202604,202605,"▲ $27,615  45.1%","Credited revenue moved up $27,615 (45.1%) from April 2026 to May 2026. Structured Products contributed $45.6k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($8.6k) (quarterly billing fell in one month of the pair, not the other). Annuities contributed ($7.4k) (one-time items in one month did not repeat in the other).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $45.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($8.6k)""}, {""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|annuities|ONE_TIME|1"", ""group_id"": ""annuities"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Annuities ($7.4k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|1"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($1.4k)""}, {""cause_id"": ""LATE_PROCESSING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202604|202605|unified_managed_account|LATE_PROCESSING|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Revenue excluded by the 90-day processing rule changed between the months."", ""title"": ""Unified Managed Account $0.9k""}]",PUBLISHED,,DERIVED
v12|SMPL003|202605|202606,v12,SMPL003,202605,202606,"▼ ($39,568)  (44.5%)","Credited revenue moved down ($39,568) (44.5%) from May 2026 to June 2026. Structured Products contributed ($45.6k) (one-time items in one month did not repeat in the other). Alternative Investments contributed $8.6k (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($7.5k) (accounts that contributed last month did not contribute this month).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products ($45.6k)""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments $8.6k""}, {""cause_id"": ""LOST_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|LOST_ACCOUNT|1"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts that contributed last month did not contribute this month."", ""title"": ""Unified Managed Account ($7.5k)""}, {""cause_id"": ""NEW_ACCOUNT"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|2"", ""group_id"": ""unified_managed_account"", ""text"": ""Accounts contributed this month that did not contribute last month."", ""title"": ""Unified Managed Account $5.2k""}, {""cause_id"": ""DISCOUNT"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL003|202605|202606|unified_managed_account|DISCOUNT|3"", ""group_id"": ""unified_managed_account"", ""text"": ""Discounting changed between the months."", ""title"": ""Unified Managed Account ($1.8k)""}]",PUBLISHED,,DERIVED
v13|SMPL001|202604|202605,v13,SMPL001,202604,202605,"▲ $25,891  57.0%","Credited revenue moved up $25,891 (57.0%) from April 2026 to May 2026. Structured Products contributed $36.6k (one-time items in one month did not repeat in the other). Alternative Investments contributed ($7.0k) (quarterly billing fell in one month of the pair, not the other). Unified Managed Account contributed ($1.6k) (this is the first period in the loaded data, so account-level attribution is unavailable for this transition — a prior period would be needed to tell account openings and closures apart).","[{""cause_id"": ""ONE_TIME"", ""data_source"": ""REAL"", ""direction"": ""UP"", ""driver_id"": ""SMPL001|202604|202605|structured_products|ONE_TIME|1"", ""group_id"": ""structured_products"", ""text"": ""One-time items in one month did not repeat in the other."", ""title"": ""Structured Products $36.6k""}, {""cause_id"": ""TIMING"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|alternative_investments|TIMING|1"", ""group_id"": ""alternative_investments"", ""text"": ""Quarterly billing fell in one month of the pair, not the other."", ""title"": ""Alternative Investments ($7.0k)""}, {""cause_id"": ""BASELINE_LIMITED"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BASELINE_LIMITED|1"", ""group_id"": ""unified_managed_account"", ""text"": ""This is the first period in the loaded data, so account-level attribution is unavailable for this transition \u2014 a prior period would be needed to tell account openings and closures apart."", ""title"": ""Unified Managed Account ($1.6k)""}, {""cause_id"": ""BILLABLE_DAYS"", ""data_source"": ""DERIVED"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|2"", ""group_id"": ""unified_managed_account"", ""text"": ""The months have a different number of billable days."", ""title"": ""Unified Managed Account ($1.1k)""}, {""cause_id"": ""VOLUME"", ""data_source"": ""REAL"", ""direction"": ""DOWN"", ""driver_id"": ""SMPL001|202604|202605|equities|VOLUME|1"", ""group_id"": ""equities"", ""text"": ""Transaction volume changed at broadly similar rates."", ""title"": ""Equities ($0.4k)""}]",PUBLISHED,,DERIVED
